,image_id,split,sat_image_path,mask_path
4353,723970,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723970_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723970_mask.png
683,201338,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/201338_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/201338_mask.png
4593,758779,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/758779_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/758779_mask.png
1966,379294,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/379294_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/379294_mask.png
80,112256,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/112256_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/112256_mask.png
2589,469451,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/469451_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/469451_mask.png
755,212604,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/212604_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/212604_mask.png
4528,750187,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/750187_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/750187_mask.png
4518,748601,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/748601_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/748601_mask.png
3053,534410,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/534410_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/534410_mask.png
1263,285170,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/285170_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/285170_mask.png
1780,354423,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/354423_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/354423_mask.png
3767,637318,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/637318_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/637318_mask.png
4431,734903,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/734903_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/734903_mask.png
5604,906071,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/906071_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/906071_mask.png
964,240340,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/240340_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/240340_mask.png
3089,539391,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/539391_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/539391_mask.png
4576,757146,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/757146_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/757146_mask.png
1074,257388,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/257388_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/257388_mask.png
2584,468074,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/468074_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/468074_mask.png
2775,493450,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/493450_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/493450_mask.png
534,181701,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/181701_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/181701_mask.png
4507,746499,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/746499_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/746499_mask.png
4342,723042,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723042_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723042_mask.png
432,165983,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/165983_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/165983_mask.png
2579,467053,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/467053_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/467053_mask.png
4701,772275,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/772275_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/772275_mask.png
622,192556,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/192556_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/192556_mask.png
6137,98599,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/98599_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/98599_mask.png
4350,723483,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723483_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/723483_mask.png
2389,440639,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/440639_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/440639_mask.png
2578,466889,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/466889_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/466889_mask.png
2770,492913,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/492913_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/492913_mask.png
1225,279283,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/279283_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/279283_mask.png
167,125960,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/125960_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/125960_mask.png
604,188714,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/188714_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/188714_mask.png
3994,672305,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/672305_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/672305_mask.png
3308,575549,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/575549_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/575549_mask.png
3558,607365,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/607365_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/607365_mask.png
5095,832625,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/832625_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/832625_mask.png
736,20949,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/20949_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/20949_mask.png
230,135269,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/135269_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/135269_mask.png
5722,925223,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/925223_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/925223_mask.png
1744,348659,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/348659_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/348659_mask.png
2144,405847,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/405847_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/405847_mask.png
5873,945229,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/945229_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/945229_mask.png
1073,256672,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/256672_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/256672_mask.png
5220,850651,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/850651_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/850651_mask.png
1630,332482,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/332482_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/332482_mask.png
5435,879980,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/879980_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/879980_mask.png
544,182935,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/182935_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/182935_mask.png
1220,278507,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/278507_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/278507_mask.png
501,176017,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/176017_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/176017_mask.png
2516,458694,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/458694_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/458694_mask.png
5610,907174,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/907174_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/907174_mask.png
2273,423605,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/423605_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/423605_mask.png
2615,472987,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/472987_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/472987_mask.png
2534,461275,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/461275_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/461275_mask.png
4532,750530,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/750530_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/750530_mask.png
1881,367276,train,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/367276_sat.jpg,/home/ad.adasworks.com/bence.panczel/Documents/git/egyetem/Vision_transformers_for_image_segmentation/project/data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/367276_mask.png
